,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Er,0.06504517048597336,0.6547910571098328,0.34041982889175415,0.4351712465286255,-0.3626730442047119,-0.12568826973438263,0.9085426330566406,-0.4610190987586975,-0.443717360496521,0.5176309943199158,0.1752641499042511,-0.3412776589393616,0.2650458514690399,-0.06089610233902931,-0.44971194863319397,0.040485747158527374,0.0571560263633728,-0.2784564793109894,0.05322343111038208,0.14459487795829773,-0.09188836067914963,0.23078711330890656,-0.9069175720214844,0.6718072295188904,0.17025215923786163,-0.33565109968185425,0.05047047883272171,0.023079581558704376,0.07366696000099182,0.5025606155395508,0.42495647072792053,-0.3147408366203308,-0.06984108686447144,0.0022206094581633806,0.06692240387201309,-0.17504456639289856,0.3792911469936371,0.45855912566185,-0.26363465189933777,0.045127589255571365,0.6404435038566589,-0.5045711994171143,0.10995495319366455,0.40872275829315186,-0.21146966516971588,0.23083540797233582,-0.2962738275527954,0.48442530632019043,-0.7608510255813599,0.10109777748584747,0.29195037484169006,-0.2327699512243271,0.22736826539039612,0.168991357088089,-0.147361159324646,-0.2922631800174713,0.1458386778831482,-0.6193690896034241,0.12241239845752716,-0.24993494153022766,-0.18873603641986847,-0.0078095304779708385,-0.008336666971445084,-0.16603977978229523,-0.411444753408432,-0.06493261456489563,-0.40532147884368896,-0.14252790808677673,-0.2857130765914917,0.742185115814209,0.09769356995820999,0.44482797384262085,-0.6768763661384583,0.03240777924656868,0.6786312460899353,-0.043707285076379776,-0.21908201277256012,-0.5136749148368835,0.42293599247932434,-0.020782142877578735,0.2950868308544159,0.30170938372612,0.12662041187286377,0.18290206789970398,-0.06946587562561035,0.05253046751022339,-0.12228518724441528,0.15484130382537842,0.7265685200691223,0.04938650131225586,0.21468576788902283,0.09351056814193726,-0.07487891614437103,0.04153158888220787,-0.2200598418712616,0.37250491976737976,-0.26651978492736816,0.19600898027420044,-0.03546503931283951,-0.16029340028762817,-0.5159375071525574,0.35907211899757385,0.14757543802261353,0.5004920959472656,0.020514169707894325,-0.1785377413034439,-0.5430833697319031,0.5638746619224548,-0.13620929419994354,0.19445490837097168,0.03784695267677307,-0.3134143650531769,-0.5659366846084595,0.7687628269195557,0.14588762819766998,-0.14982347190380096,-0.3139539361000061,0.21202103793621063,-0.14036841690540314,-0.5236648917198181,-0.05016382411122322,-0.5579309463500977,-0.5902343392372131,-0.46557295322418213,-0.10721041262149811,-0.054816488176584244,0.24785417318344116,-0.27001965045928955,0.3154858946800232,-0.04248373210430145,0.5856327414512634,0.07533258199691772,0.323416143655777,0.46656087040901184,0.20133227109909058,-0.22719956934452057,0.18285603821277618,0.21429330110549927,0.30221039056777954,0.014337006025016308,-0.4783719480037689,-0.26740431785583496,0.28166818618774414,-0.25011497735977173,-0.38279491662979126,-0.016492705792188644,-0.2511439919471741,0.07875365763902664,0.016388757154345512,0.6659482717514038,-0.014995993115007877,0.15654124319553375,0.1335563063621521,0.2408912181854248,0.33087265491485596,-0.0901537835597992,0.047918085008859634,0.01335216499865055,0.12345203757286072,0.15788082778453827,-0.46487972140312195,-0.26244568824768066,0.2351352870464325,0.22660371661186218,0.5870679616928101,0.08199669420719147,-0.18113747239112854,0.2603220045566559,-0.012058036401867867,-0.0014422086533159018,-0.20494842529296875,-0.08798582851886749,-0.016759658232331276,-0.11080487072467804,-0.002711407607421279,-0.15514199435710907,0.47655320167541504,0.5209431648254395,-0.06326180696487427,-0.28026360273361206,0.21220903098583221,-0.20207200944423676,0.4310636520385742,-0.26811909675598145,0.14821340143680573,-0.06596917659044266,-0.3714699149131775,-0.38709381222724915,-0.04699590429663658,-0.25503385066986084,-0.1913832575082779,-0.7193549871444702,0.3135257065296173,-0.2660997807979584,-0.004073943477123976,-0.14454805850982666,0.28659436106681824,-0.1716947853565216,0.138748437166214,0.16690593957901
Fe,0.08111172914505005,0.2964322865009308,-0.11630307883024216,0.11158166825771332,-0.3889037072658539,-0.06568679958581924,0.11938533931970596,-0.2015032321214676,-0.2665131986141205,0.12933827936649323,0.6096286773681641,-0.16945138573646545,0.29708364605903625,-0.3333847224712372,-0.05606847256422043,0.2584626376628876,-0.04710572585463524,-0.033552221953868866,0.006551824044436216,0.14703179895877838,0.02956356666982174,0.15055987238883972,-0.5631608963012695,0.0977330282330513,-0.021609965711832047,0.10501956194639206,-0.20123355090618134,0.015158805064857006,-0.005839393008500338,0.06899209320545197,0.14561326801776886,-0.1384320706129074,0.2593325078487396,0.12870997190475464,0.2138950377702713,0.0616142675280571,-0.07653621584177017,-0.23186945915222168,0.20356419682502747,-0.44114768505096436,0.3142646551132202,-0.35307633876800537,-0.11532175540924072,0.05493750050663948,-0.30913007259368896,0.04310781881213188,0.24829670786857605,0.1563788503408432,-0.46368709206581116,0.1665164828300476,0.18144491314888,-0.24811668694019318,0.42749664187431335,-0.13276179134845734,0.1630542278289795,0.013128580525517464,0.28475886583328247,-0.02874542586505413,0.19621896743774414,-0.19610129296779633,0.11301760375499725,-0.055336844176054,0.1841025948524475,-0.1431516408920288,0.0034107130486518145,0.022372467443346977,0.084177665412426,-0.3386419713497162,-0.4761834740638733,0.256833553314209,0.5663310289382935,0.0750444307923317,-0.04736730083823204,0.04029013589024544,-0.31870144605636597,0.12301278859376907,-0.5237889885902405,-0.2111416608095169,-0.36962059140205383,0.12805931270122528,0.28820931911468506,0.2215459793806076,0.2688531279563904,0.1421155482530594,0.11146718263626099,-0.05713589861989021,-0.08734550327062607,0.3257087767124176,0.4363144636154175,0.003642257070168853,-0.04238427057862282,-0.1719960868358612,0.1227235496044159,0.15481433272361755,-0.3459315598011017,0.2830567955970764,-0.5132973790168762,0.5835224986076355,0.11435181647539139,0.514629065990448,-0.1921459585428238,0.10332407802343369,0.24224033951759338,0.3309348523616791,-0.417664110660553,0.06016227602958679,-0.21568891406059265,0.23336942493915558,0.10397548228502274,-0.1336398720741272,-0.058866750448942184,0.12589730322360992,-0.2457401156425476,0.2542438805103302,-0.17503857612609863,0.22443178296089172,0.33769306540489197,0.2121787965297699,0.34061914682388306,-0.3668818175792694,-0.09828180074691772,-0.5443203449249268,-0.08735497295856476,-0.528721034526825,0.22014863789081573,0.11997190117835999,0.21244578063488007,-0.45401108264923096,0.06585127115249634,0.39541009068489075,0.03427039831876755,-0.08977637439966202,-0.2555523216724396,0.15528854727745056,0.03072059154510498,-0.20724643766880035,0.38588130474090576,-0.009139659814536572,0.37914320826530457,0.22810450196266174,-0.1814267635345459,0.048463914543390274,-0.19568638503551483,0.02109200321137905,-0.09561285376548767,0.03515588119626045,0.16591359674930573,-0.22158271074295044,0.2612554728984833,-0.014125805348157883,-0.207070991396904,-0.07248599827289581,-0.13203389942646027,0.1618313491344452,0.11868184804916382,-0.36861422657966614,0.12095469981431961,-0.08694591373205185,0.2378264218568802,0.30667197704315186,-0.3053337633609772,0.25174853205680847,-0.0504276379942894,0.036025647073984146,-0.13014186918735504,0.1965487003326416,0.20536193251609802,0.26720795035362244,0.07474606484174728,0.03907070681452751,-0.09304202347993851,-0.18651431798934937,0.060910824686288834,-0.28377410769462585,0.2116604447364807,0.14291627705097198,0.21119502186775208,0.17014816403388977,-0.37052178382873535,-0.4704148769378662,-0.04724981635808945,0.12561720609664917,-0.12933360040187836,-0.24647675454616547,0.09876783192157745,0.08830255270004272,0.40410035848617554,-0.02535390481352806,0.0002803087409120053,-0.07496540248394012,0.21903854608535767,-0.3681034743785858,0.24847793579101562,0.04710742086172104,0.09036624431610107,0.04272858053445816,0.020120956003665924,0.1460845172405243,0.07673630118370056,-0.09447795152664185
Al,-0.06178643926978111,0.01656583696603775,-0.014509382657706738,0.12404704093933105,-0.40839099884033203,-0.07158655673265457,0.18137413263320923,-0.20528995990753174,-0.4218972325325012,0.11362220346927643,0.475859135389328,-0.3922122120857239,0.054149776697158813,-0.10178982466459274,0.15337809920310974,0.00977072212845087,-0.1895248144865036,0.006014096550643444,-0.14724278450012207,0.3975360691547394,0.16034142673015594,-0.1478610783815384,-0.35394230484962463,-0.1896529644727707,0.2680326998233795,-0.1408730000257492,-0.4804401099681854,0.26640668511390686,-0.21455545723438263,0.05720153823494911,0.19784697890281677,0.2669841945171356,0.017972787842154503,0.17460045218467712,0.028583578765392303,-0.03077486902475357,-0.07797663658857346,-0.005902154371142387,0.16417106986045837,-0.30663618445396423,-0.019979417324066162,-0.1298362761735916,-0.009248967282474041,-0.03834972158074379,0.03518648445606232,0.3160453736782074,-0.03208383917808533,0.2703257203102112,-0.9013928771018982,0.25979238748550415,-0.015539218671619892,0.022239919751882553,0.2935592532157898,-0.07381810992956161,0.27924489974975586,0.28665125370025635,0.17757992446422577,-0.4199889004230499,-0.1313139796257019,-0.15811140835285187,0.13586321473121643,0.152686208486557,-0.38636326789855957,-0.10742486268281937,-0.3743695318698883,-0.05896458402276039,0.06169071048498154,-0.011169744655489922,-0.4227764904499054,0.4892916977405548,0.2625500559806824,0.08107445389032364,-0.1005299985408783,-0.04380947723984718,-0.1889481246471405,-0.1804271638393402,-0.331366628408432,-0.22468186914920807,-0.03426910936832428,0.25655660033226013,0.22490693628787994,0.07231814414262772,0.02891847863793373,0.5432719588279724,0.08842512220144272,0.02491013891994953,-0.03259337693452835,0.13324964046478271,0.3855936527252197,0.12567442655563354,-0.09497388452291489,-0.22932906448841095,0.2883162498474121,0.03882425278425217,-0.20368559658527374,0.416788786649704,-0.18744710087776184,0.12747879326343536,-0.07731766998767853,0.26589348912239075,-0.21240928769111633,0.32001128792762756,-0.0763736367225647,0.28196680545806885,-0.6145639419555664,0.23144416511058807,-0.40561312437057495,0.3988128900527954,-0.10799641162157059,-0.22304099798202515,0.11538396775722504,0.005223678424954414,-0.41977885365486145,0.09827731549739838,-0.16129659116268158,0.0416979156434536,0.04025362432003021,0.21175864338874817,-0.06935791671276093,-0.3974061906337738,0.21449966728687286,-0.4267967641353607,0.1462167203426361,-0.6040434837341309,-0.11139131337404251,0.3890012204647064,0.22870077192783356,-0.21040333807468414,0.24042241275310516,0.41439157724380493,-0.08663181215524673,-0.18455517292022705,-0.08524183183908463,0.12038492411375046,0.2678582966327667,0.18398715555667877,-0.008291168138384819,0.02239092066884041,0.46173158288002014,0.3143368661403656,-0.09771624952554703,-0.3324309289455414,-0.20726798474788666,-0.020325228571891785,-0.22998493909835815,-0.06564328819513321,0.09551570564508438,0.08090294152498245,0.4329133927822113,0.08117429912090302,-0.19796594977378845,-0.18957513570785522,0.10185033828020096,0.23379717767238617,0.23892003297805786,-0.23584817349910736,0.20522698760032654,0.06333296746015549,0.07740077376365662,0.3934239149093628,-0.059419646859169006,-0.06029330566525459,0.49750807881355286,0.17102985084056854,0.45556914806365967,0.14473645389080048,-0.14354436099529266,0.37828707695007324,0.019655048847198486,-0.07105275243520737,0.08374170958995819,-0.033791977912187576,0.40531471371650696,-0.1543155312538147,0.28343284130096436,-0.18726253509521484,0.2883284091949463,0.24349643290042877,-0.39920106530189514,-0.3833705186843872,0.16319575905799866,0.1874666064977646,-0.152720645070076,-0.24319377541542053,0.12529367208480835,-0.21182039380073547,0.4119974374771118,-0.22683946788311005,-0.13139568269252777,-0.31135982275009155,0.0062339589931070805,-0.10367994010448456,0.44654470682144165,-0.10123508423566818,-0.04220600053668022,-0.06303159892559052,0.030593980103731155,0.2414204180240631,0.18116064369678497,0.07293592393398285
Ir,-0.12145178765058517,0.5152842402458191,-0.12821289896965027,-0.15795396268367767,-0.4058260917663574,0.32355397939682007,0.27399885654449463,-0.5982677340507507,0.19486957788467407,0.051843877881765366,0.24606017768383026,-0.1275426745414734,0.09558254480361938,-0.27143576741218567,0.5417723059654236,0.2408832311630249,-0.027277618646621704,-0.08609188348054886,-0.20845547318458557,0.5395306944847107,0.005038405302911997,-0.625962495803833,-0.3653600513935089,0.3677050769329071,0.3040850758552551,0.09467890858650208,0.6435626149177551,0.3234189450740814,-0.37323513627052307,0.3384281098842621,-0.05718739330768585,-0.7386298179626465,-0.0698239877820015,-0.07903511822223663,0.106381855905056,-0.2663280963897705,0.14208984375,-0.37244877219200134,-0.18668852746486664,-0.008245919831097126,0.46890580654144287,-0.047872692346572876,0.07558764517307281,0.33547547459602356,-0.24086755514144897,0.17594417929649353,0.07993440330028534,0.5011799931526184,-0.655208170413971,0.20966875553131104,0.4111902713775635,-0.17628838121891022,0.33758068084716797,0.20637714862823486,-0.042350899428129196,-0.16472625732421875,0.037072982639074326,-0.09166283905506134,0.2561541497707367,-0.2727847099304199,-0.38973844051361084,-0.027130063623189926,0.3196243643760681,-0.15939266979694366,-0.3258083164691925,0.262231707572937,-0.19393128156661987,-0.31993892788887024,-0.12550121545791626,-0.06312687695026398,0.19814418256282806,0.7522796392440796,0.11515601724386215,0.0653771236538887,-0.3921203911304474,-0.28890037536621094,-0.21395184099674225,0.1510569453239441,0.03938717022538185,-0.09311230480670929,0.0655645802617073,0.7141790986061096,-0.06196684017777443,0.2418498992919922,-0.3053247928619385,0.09252846240997314,-0.006413206923753023,0.2796397805213928,0.04891860857605934,-0.05578630417585373,0.17746438086032867,-0.23789747059345245,-0.13222216069698334,0.11400700360536575,-0.5231931805610657,0.3419796824455261,-0.04592365399003029,0.12972816824913025,0.33787277340888977,0.5546162128448486,-0.23018264770507812,0.20776866376399994,0.2128591239452362,0.6992595195770264,-0.8523386120796204,-0.08186821639537811,-0.6766506433486938,0.5052694082260132,-0.1786075234413147,-0.2436705082654953,0.14267878234386444,0.164328470826149,-0.3189060389995575,0.13962875306606293,0.2146766483783722,0.1976969838142395,-0.33963948488235474,-0.007688160985708237,0.016372472047805786,-0.26655080914497375,0.005522417835891247,-0.20886236429214478,-0.2814617455005646,-0.3577041029930115,-0.10232702642679214,0.07748475670814514,-0.044296685606241226,-0.7546172142028809,0.20072318613529205,0.2601794898509979,0.01708182878792286,-0.44106563925743103,0.13740389049053192,0.323018342256546,0.06804218143224716,-0.3236198127269745,0.11927209049463272,-0.12314838171005249,0.644764244556427,0.7884900569915771,-0.7361938953399658,-0.31396302580833435,0.20324645936489105,-0.00742646399885416,-0.2532767653465271,-0.2443711757659912,0.324809730052948,0.05392344295978546,-0.2500423491001129,0.057851243764162064,-0.38924261927604675,-0.3605022132396698,0.26723581552505493,0.7448855042457581,0.062356188893318176,-0.23197385668754578,0.11133143305778503,-0.34355148673057556,0.11946184188127518,-0.13353322446346283,-0.16849301755428314,0.5258536338806152,0.29085472226142883,0.32060450315475464,0.1240263506770134,0.04807890206575394,0.1698383390903473,-0.35601577162742615,0.0645739957690239,-0.006463378202170134,-0.22789891064167023,-0.5042526721954346,-0.17639876902103424,0.09119584411382675,0.3519393503665924,-0.10671835392713547,0.3143269419670105,0.4670681059360504,-0.5325804352760315,0.02973799966275692,-0.6496219635009766,0.0978025272488594,0.060662198811769485,0.13632284104824066,-0.30159640312194824,-0.4261392056941986,-0.0895409882068634,-0.2485581934452057,-0.3508435785770416,0.01696169748902321,0.39564570784568787,0.008833251893520355,0.37107086181640625,0.11656176298856735,0.3576579988002777,0.3702363967895508,-0.07981018722057343,0.37798869609832764,0.15566881000995636,0.4238346815109253
Pr,-0.06230037659406662,0.6087222695350647,0.2057824730873108,0.162307471036911,-0.31744182109832764,-0.36009183526039124,0.5781325697898865,-0.3992863595485687,-0.22559033334255219,0.4883955717086792,0.05969288572669029,-0.05693080648779869,0.3444465398788452,-0.005628615617752075,-0.5165571570396423,0.38894420862197876,-0.19076022505760193,-0.2795924246311188,0.059492919594049454,0.18889185786247253,-0.4999358355998993,-0.022995106875896454,-1.0627121925354004,0.6710943579673767,0.6249841451644897,0.1003897413611412,-0.29744356870651245,0.13497720658779144,0.07230473309755325,0.39269447326660156,0.5022478103637695,-0.4492553174495697,0.32971879839897156,0.27786585688591003,0.37634754180908203,-0.060711655765771866,0.16373775899410248,-0.17008660733699799,0.3039642870426178,-0.2070319652557373,0.6858307123184204,-0.4941166639328003,0.04942817613482475,0.12180568277835846,-0.2879834473133087,0.07586131989955902,0.12099836766719818,0.5922472476959229,-0.6796426773071289,0.21459592878818512,0.4909740686416626,-0.3740200102329254,-0.024186450988054276,-0.2561621069908142,-0.16594144701957703,-0.2765321135520935,0.2564711272716522,-0.44834139943122864,0.020511940121650696,-0.053282562643289566,-0.2212616354227066,-0.03820040449500084,0.33704283833503723,-0.4080314040184021,-0.2709093391895294,0.00360943004488945,-0.13551869988441467,-0.2948361337184906,-0.22396114468574524,0.784152090549469,0.3843383491039276,0.4369809329509735,-0.47894883155822754,0.23315660655498505,0.5445146560668945,-0.2791823148727417,-0.7039712071418762,-0.09143905341625214,0.17513027787208557,-0.038320399820804596,0.1549828052520752,0.6699942350387573,-0.08624808490276337,0.34167933464050293,-0.027599310502409935,0.24857760965824127,0.05214855447411537,0.33216115832328796,0.5761258602142334,0.024768153205513954,-0.028149480000138283,0.13998261094093323,0.5701494216918945,-0.017539380118250847,-0.35998186469078064,0.13879327476024628,-0.24277260899543762,-0.04665914177894592,-0.10203531384468079,0.49967238306999207,-0.48017191886901855,0.01886841095983982,0.44195064902305603,0.36563432216644287,-0.1589326411485672,-0.3113979399204254,-0.42142927646636963,0.2502099871635437,-0.04498988017439842,-0.14805839955806732,0.005807786248624325,-0.050934866070747375,-0.2682967483997345,0.20621563494205475,0.08129814267158508,-0.0052266414277255535,-0.07790897786617279,0.0805104672908783,-0.11628653109073639,-0.43249815702438354,0.22699235379695892,-0.8160834908485413,-0.3582862913608551,-0.046424418687820435,0.012262648902833462,-0.0160154327750206,0.6224488615989685,-0.17606353759765625,0.18680758774280548,0.06270197778940201,0.27475622296333313,0.28389325737953186,0.023230822756886482,0.3890671730041504,-0.6031864881515503,-0.4153161942958832,0.2533690333366394,0.0944894552230835,0.30047690868377686,-0.04884649068117142,-0.6020112633705139,-0.24200941622257233,-0.06084669008851051,-0.017021900042891502,-0.10313668102025986,-0.24349968135356903,0.030284496024250984,0.3814835846424103,0.07040809094905853,0.3680585026741028,0.25926390290260315,0.4904840886592865,0.4069366157054901,0.3483167588710785,-0.09163793176412582,-0.010928421281278133,-0.5988451242446899,-0.14405538141727448,-0.07226044684648514,0.3622249960899353,-0.4565596282482147,0.00619236147031188,-0.06111917644739151,0.19080966711044312,0.4646100103855133,0.19191645085811615,-0.33031603693962097,0.09728926420211792,0.19289074838161469,-0.005552610382437706,-0.2945362329483032,-0.09466001391410828,0.07808172702789307,0.06474214047193527,-0.061651989817619324,0.22257038950920105,0.39040127396583557,0.5292291641235352,0.04783520847558975,-0.21058182418346405,-0.16107934713363647,-0.030612319707870483,0.1016223207116127,-0.0854741558432579,0.054960329085588455,-0.1536046266555786,-0.22853073477745056,-0.5579553246498108,-0.2055651992559433,-0.2201596051454544,0.4033701419830322,-0.816921591758728,0.34707996249198914,-0.05432894825935364,-0.33830177783966064,0.008381718769669533,-0.03711022064089775,0.36758843064308167,0.5666735172271729,0.06972617655992508
Pb,-0.12951453030109406,0.423191100358963,-0.2929764986038208,0.1641935408115387,-0.07300267368555069,0.24565489590168,0.33199813961982727,-0.24727916717529297,-0.29818999767303467,0.04970027878880501,0.34449589252471924,0.02738047018647194,0.19156740605831146,0.0822671428322792,-0.08940102905035019,0.5291992425918579,-0.26888808608055115,0.14699815213680267,0.12569458782672882,-0.11987263709306717,0.060883499681949615,-0.0052214800380170345,-0.37252122163772583,0.3673884868621826,0.2988291382789612,0.19966226816177368,-0.25763142108917236,0.05493069067597389,0.10446717590093613,0.20863665640354156,-0.002864898182451725,0.19367577135562897,0.041371554136276245,-0.06035040318965912,0.199028879404068,-0.012132973410189152,-0.02765965275466442,0.0952157974243164,-0.07704803347587585,-0.14723536372184753,0.10707858204841614,-0.09914339333772659,-0.5707736611366272,-0.16451621055603027,-0.3017731010913849,0.2505113184452057,-0.06190523877739906,0.3921124339103699,-0.5533549189567566,0.25348249077796936,0.19132430851459503,0.029607228934764862,0.16900493204593658,0.21497470140457153,0.20594032108783722,-0.19212476909160614,-0.06390120089054108,0.015946142375469208,0.02237582765519619,-0.26627832651138306,-0.1544245034456253,0.20928291976451874,0.2656024992465973,-0.5758327841758728,-0.2179289013147354,-0.14891251921653748,0.18510717153549194,0.25049248337745667,0.007109790574759245,0.3686601519584656,0.7065048813819885,0.1507469266653061,-0.1352892816066742,0.06896878778934479,-0.09403764456510544,-0.02567443624138832,-0.14389418065547943,-0.28230565786361694,-0.12834636867046356,0.040400050580501556,-0.05563841015100479,0.3212262690067291,0.030532492324709892,0.15071047842502594,0.15358754992485046,0.13134045898914337,-0.37927037477493286,0.27146583795547485,0.2626695930957794,0.03905105218291283,0.041157014667987823,0.11949542909860611,0.32953208684921265,0.014277896843850613,-0.3998342752456665,-0.00472288066521287,-0.05467970296740532,0.013699939474463463,-0.11374854296445847,0.17257054150104523,-0.03246734291315079,0.19655168056488037,-0.1550806313753128,-0.018781837075948715,-0.22385555505752563,-0.10067450255155563,-0.22769679129123688,0.08840841799974442,0.02249535731971264,-0.0474558025598526,-0.054871972650289536,-0.046594999730587006,-0.5223864316940308,0.009513403289020061,-0.15031181275844574,0.4834168553352356,-0.32904404401779175,0.10402041673660278,0.24803146719932556,-0.35231077671051025,-0.0019067759858444333,-0.5447551012039185,0.03265021741390228,-0.37906336784362793,0.140460804104805,0.019016705453395844,0.17140206694602966,-0.23743286728858948,0.03992938622832298,-0.2909831404685974,-0.05806552618741989,0.16082295775413513,-0.014825485646724701,0.05932510271668434,0.13276654481887817,-0.20750901103019714,0.08313603699207306,0.1274367868900299,0.11804458498954773,0.06606079638004303,-0.04264684394001961,-0.02639048360288143,-0.13967779278755188,0.08129008859395981,0.015031455084681511,0.1480918824672699,0.425810843706131,-0.19812540709972382,0.16204874217510223,-0.39737850427627563,0.1312427967786789,0.1037609651684761,0.1813766360282898,0.030593594536185265,-0.24136745929718018,-0.01954135298728943,-0.1551375538110733,-0.28327125310897827,0.14345018565654755,0.28328585624694824,0.16541524231433868,-0.033560000360012054,-0.3205467164516449,0.209528386592865,-0.15994775295257568,0.19712671637535095,-0.17446281015872955,0.4417649507522583,-0.29353365302085876,0.03553355112671852,-0.11756481230258942,-0.06573718786239624,-0.01933623105287552,0.2422366887331009,0.6111689209938049,-0.12333643436431885,-0.10746819525957108,0.4746572971343994,-0.08529780060052872,-0.5693569779396057,-0.09434248507022858,0.02313835918903351,0.25554749369621277,-0.3251217007637024,0.19871535897254944,0.15189501643180847,0.20013201236724854,0.0073165553621947765,-0.4521786570549011,0.08398214727640152,0.10818798094987869,-0.3349262475967407,0.21461740136146545,0.16906024515628815,-0.2875279486179352,0.2505648136138916,-0.4366316497325897,0.34052467346191406,-0.09028586000204086,0.011998811736702919
Eu,-0.1886131465435028,0.6612823605537415,0.28742069005966187,0.7202312350273132,-0.4448440372943878,-0.006872356403619051,0.5037480592727661,-0.46490538120269775,0.011852852068841457,0.3333558142185211,0.08894097059965134,0.01074259728193283,0.12497135251760483,-0.14737485349178314,-0.3388146758079529,0.07755784690380096,-0.28490370512008667,0.1079748198390007,0.04966980591416359,0.33577269315719604,0.06539749354124069,-0.12106265127658844,-0.4533901810646057,0.5920072793960571,0.6177780628204346,0.5284383296966553,-0.09309621900320053,0.08072298765182495,0.0847310945391655,0.016073744744062424,0.2716478705406189,0.15013474225997925,0.2101028859615326,0.21961435675621033,0.4555138647556305,-0.324083149433136,0.24852120876312256,-0.02138686738908291,-0.19381624460220337,0.045826610177755356,0.24828125536441803,-0.6194462776184082,-0.17861174046993256,0.3915763199329376,-0.32277533411979675,0.12011638283729553,-0.09308642894029617,0.590103268623352,-1.097417950630188,0.1719498336315155,0.5495527982711792,-0.48213300108909607,0.02525859698653221,0.09433403611183167,-0.02202772907912731,-0.3541613221168518,0.14742054045200348,-0.27286648750305176,0.39113157987594604,0.06096433103084564,-0.039536263793706894,-0.0068808868527412415,0.36218929290771484,-0.21537432074546814,-0.1626669317483902,0.07730118185281754,0.18607382476329803,-0.4893304705619812,-0.054030194878578186,0.5737637281417847,0.0941132977604866,0.296365886926651,-0.5672162771224976,0.3179613947868347,-0.14019598066806793,-0.3440965712070465,-0.6265019774436951,-0.03394179046154022,0.1514955759048462,0.09845618903636932,0.0841546356678009,0.44374021887779236,0.2122185081243515,-0.10314719378948212,0.218144953250885,0.274797648191452,-0.1365334689617157,0.5289508700370789,0.618141233921051,0.20560193061828613,0.1587332785129547,0.04218214750289917,0.10514239221811295,0.14152982831001282,-0.1555548906326294,0.22234909236431122,-0.22476665675640106,0.22374211251735687,-0.083200603723526,0.3357706367969513,-0.08729331940412521,-0.06032082065939903,0.1791728287935257,0.8587301969528198,-0.041699495166540146,-0.47071200609207153,-0.4894133508205414,0.5261716842651367,-0.028038665652275085,0.32457447052001953,0.19279584288597107,-0.17914868891239166,-0.23110783100128174,0.21134786307811737,-0.046263668686151505,0.09517202526330948,0.1347884088754654,0.42114514112472534,0.1861170381307602,-0.05236393213272095,0.17623817920684814,-0.7309169769287109,-0.3711274266242981,-0.030813798308372498,-0.22285406291484833,-0.45144879817962646,0.10295835882425308,-0.1868310123682022,0.34936970472335815,0.07175023853778839,0.2669648826122284,0.1693587750196457,0.07796105742454529,0.2726319432258606,-0.2848551869392395,-0.21432875096797943,0.2585650384426117,-0.12731386721134186,0.3482455611228943,0.2188078761100769,-0.4758727550506592,-0.18821299076080322,0.3686043620109558,0.19960060715675354,-0.5619136095046997,-0.05364426597952843,0.10081902891397476,-0.24949611723423004,-0.01605123095214367,-0.16184081137180328,0.2748267650604248,0.21201470494270325,-0.040734533220529556,0.5374739766120911,0.013389002531766891,-0.014795519411563873,-0.1440700739622116,0.12054091691970825,0.023301666602492332,-0.1102253869175911,-0.36392393708229065,0.029217788949608803,0.400916188955307,-0.15524141490459442,0.16591280698776245,0.010218285955488682,-0.507173478603363,0.10621707886457443,-0.06333328038454056,-0.14036867022514343,-0.004969506058841944,-0.18225368857383728,-0.11807193607091904,-0.286593496799469,-0.15519188344478607,-0.18157388269901276,0.6817248463630676,0.35087111592292786,0.050343114882707596,-0.08297735452651978,-0.36192944645881653,0.1661355048418045,0.21295969188213348,-0.02337805926799774,0.06800005584955215,-0.34361568093299866,-0.3575458228588104,-0.6805660724639893,-0.2512861490249634,-0.18565762042999268,0.30555710196495056,-0.6515581011772156,0.32401859760284424,-0.3411422073841095,0.19568993151187897,-0.1417565792798996,0.34489142894744873,0.26371774077415466,0.2178581804037094,0.49410372972488403
